COS ID,Order Number,Order Status,Order Date,City (Billing),Postcode (Billing),Country Code (Billing),City (Shipping),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Refund Amount,Order Total Amount,Order Total Tax Amount,SKU,Item #,Item Name,Quantity,Item Cost,Coupon Code,Discount Amount,Discount Amount Tax,website
M10573,7669,Completed,2022-04-03 18:24:15,Munchen,81829,DE,Munchen,PayPal,27.68,176.77,ucretsiz gonderim,0.0,0.0,149.09,0.0,,13.0,Organik Antep Fistikli Muska ve Sarma,1.0,10.21,,,,memleket_pazari
M10867,7668,Completed,2022-04-03 18:20:21,Gaggenau,76571,DE,Gaggenau,PayPal,0.0,50.85,ucretsiz gonderim,0.0,0.0,50.85,0.0,,1.0,Ajwa -Acve Peygamber Hurmasi - 1000 gr.,1.0,11.99,,,,memleket_pazari
M10867,7668,Completed,2022-04-03 18:20:21,Gaggenau,76571,DE,Gaggenau,PayPal,0.0,50.85,ucretsiz gonderim,0.0,0.0,50.85,0.0,,2.0,Medjoul XXL Yuksek Kalite Hurma - 1000 gr.,1.0,10.99,,,,memleket_pazari
M10867,7668,Completed,2022-04-03 18:20:21,Gaggenau,76571,DE,Gaggenau,PayPal,0.0,50.85,ucretsiz gonderim,0.0,0.0,50.85,0.0,,3.0,Tam Yagli Dinlendirilmis Beyaz Peynir,1.0,7.99,,,,memleket_pazari
M10867,7668,Completed,2022-04-03 18:20:21,Gaggenau,76571,DE,Gaggenau,PayPal,0.0,50.85,ucretsiz gonderim,0.0,0.0,50.85,0.0,,4.0,Gumuşhane ozel uretim Cevizli Kome,1.0,6.9,,,,memleket_pazari
M10867,7668,Completed,2022-04-03 18:20:21,Gaggenau,76571,DE,Gaggenau,PayPal,0.0,50.85,ucretsiz gonderim,0.0,0.0,50.85,0.0,,5.0,Gumuşhane ozel uretim Cevizli Kome,1.0,7.99,,,,memleket_pazari
M10867,7668,Completed,2022-04-03 18:20:21,Gaggenau,76571,DE,Gaggenau,PayPal,0.0,50.85,ucretsiz gonderim,0.0,0.0,50.85,0.0,,6.0,Miss Zeytin - Yunan Kalamata Zeytini - 700 gr.,1.0,4.99,,,,memleket_pazari
M10868,7662,Cancelled,2022-04-03 17:00:03,Bochum,44866,DE,Bochum,Banka havalesi/EFT,0.0,42.99,ucretsiz gonderim,0.0,0.0,42.99,0.0,,1.0,Medjoul Hurma Large Nesrin 1 kg 5 kg - 5 KG Ramazan Avantaj Paketi,1.0,42.99,,,,memleket_pazari
M10869,7661,Completed,2022-04-03 16:37:13,Hamburg,22549,DE,Hamburg,Banka havalesi/EFT,0.0,53.46,ucretsiz gonderim,0.0,0.0,53.46,0.0,,1.0,"Dogal Kurutulmuş Patlican / Biber 25 Adet - 25, biber",1.0,2.99,,,,memleket_pazari
M10869,7661,Completed,2022-04-03 16:37:13,Hamburg,22549,DE,Hamburg,Banka havalesi/EFT,0.0,53.46,ucretsiz gonderim,0.0,0.0,53.46,0.0,,2.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,4.49,,,,memleket_pazari
M10869,7661,Completed,2022-04-03 16:37:13,Hamburg,22549,DE,Hamburg,Banka havalesi/EFT,0.0,53.46,ucretsiz gonderim,0.0,0.0,53.46,0.0,,3.0,Katkisiz Ispir Seker Fasulye 1 Kg,1.0,5.99,,,,memleket_pazari
M10869,7661,Completed,2022-04-03 16:37:13,Hamburg,22549,DE,Hamburg,Banka havalesi/EFT,0.0,53.46,ucretsiz gonderim,0.0,0.0,53.46,0.0,,4.0,Karisik  Lokum ve Tatli Paketi,1.0,39.99,,,,memleket_pazari
M10870,7660,Completed,2022-04-03 16:01:12,Leichlingen (Rheinland),42799,DE,Leichlingen (Rheinland),PayPal,6.0,59.99,ucretsiz gonderim,0.0,0.0,53.99,0.0,,1.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,memleket,6.0,0.0,memleket_pazari
M10855,7659,Completed,2022-04-03 15:57:27,Erding,85435,DE,Kamen,PayPal,6.0,59.99,ucretsiz gonderim,0.0,0.0,53.99,0.0,,1.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,memleket,6.0,0.0,memleket_pazari
M10871,7658,Completed,2022-04-03 15:35:26,Heidelberg,69115,DE,Heidelberg,PayPal,0.0,42.99,ucretsiz gonderim,0.0,0.0,42.99,0.0,,1.0,Medjoul Hurma Large Nesrin 1 kg 5 kg - 5 KG Ramazan Avantaj Paketi,1.0,42.99,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,1.0,ozel uretim Taze Tereyagi,2.0,2.7,memleket,15.78,0.0,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,2.0,Peynir Paketi,1.0,19.79,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,3.0,Gun Kurusu Gaziantep Salcasi - Firsat Paketi,1.0,17.99,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,4.0,Kuru Biber / Patlican / Kabak / 50 Adet - Patlican,2.0,4.9,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,5.0,ogutulmuş Sumak,1.0,2.25,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,6.0,Pul Biber,1.0,5.4,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,7.0,Kuru Nane - 1000 gr.,1.0,9.0,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,8.0,Organik Findikli Rulo Pestil ve Padişah Tatlisi (Gumuşhane),1.0,8.1,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,9.0,Organik Antep Fistikli Muska ve Sarma,1.0,5.85,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,10.0,Atom Cezerye,1.0,12.59,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,11.0,Atom Cezerye,1.0,12.59,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,12.0,ozel uretimTulum Peyniri - 1000 gr.,1.0,9.0,,,,memleket_pazari
M10872,7657,Completed,2022-04-03 15:18:13,Dietzholztal,35716,DE,Dietzholztal,SEPA Direct Debit,15.78,157.81,ucretsiz gonderim,0.0,0.0,142.03,0.0,,13.0,Yoresel ozel uretim Tuzlu Kavurma - 1750,1.0,24.29,,,,memleket_pazari
M10873,7656,Completed,2022-04-03 15:08:21,Bornheim,53332,DE,Bornheim,PayPal,0.0,42.98,ucretsiz gonderim,0.0,0.0,42.98,0.0,,1.0,Peynir Paketi,1.0,22.0,,,,memleket_pazari
M10873,7656,Completed,2022-04-03 15:08:21,Bornheim,53332,DE,Bornheim,PayPal,0.0,42.98,ucretsiz gonderim,0.0,0.0,42.98,0.0,,2.0,Zeytin Ana Yuvarlama Kuru Sele Zeytin - 1000 gr.,1.0,8.0,,,,memleket_pazari
M10873,7656,Completed,2022-04-03 15:08:21,Bornheim,53332,DE,Bornheim,PayPal,0.0,42.98,ucretsiz gonderim,0.0,0.0,42.98,0.0,,3.0,Antep El Kirmasi Yeşil Zeytin - 1000,1.0,6.99,,,,memleket_pazari
M10873,7656,Completed,2022-04-03 15:08:21,Bornheim,53332,DE,Bornheim,PayPal,0.0,42.98,ucretsiz gonderim,0.0,0.0,42.98,0.0,,4.0,Kurutulmuş Mini Bamya 100 G,1.0,5.99,,,,memleket_pazari
M10874,7655,Completed,2022-04-03 14:00:34,Essen,45307,DE,Essen,PayPal,0.0,55.86,ucretsiz gonderim,0.0,0.0,55.86,0.0,,1.0,Ajwa -Acve Peygamber Hurmasi - 1000 gr.,1.0,11.99,,,,memleket_pazari
M10874,7655,Completed,2022-04-03 14:00:34,Essen,45307,DE,Essen,PayPal,0.0,55.86,ucretsiz gonderim,0.0,0.0,55.86,0.0,,2.0,Dogal Antep Fistigi - 1000 gr.,1.0,11.99,,,,memleket_pazari
M10874,7655,Completed,2022-04-03 14:00:34,Essen,45307,DE,Essen,PayPal,0.0,55.86,ucretsiz gonderim,0.0,0.0,55.86,0.0,,3.0,Kuru Biber / Patlican / Kabak / 50 Adet - Kirmizi Biber,1.0,5.45,,,,memleket_pazari
M10874,7655,Completed,2022-04-03 14:00:34,Essen,45307,DE,Essen,PayPal,0.0,55.86,ucretsiz gonderim,0.0,0.0,55.86,0.0,,4.0,Kuru Patlican - Biber  25 Adet - Patlican,1.0,2.99,,,,memleket_pazari
M10874,7655,Completed,2022-04-03 14:00:34,Essen,45307,DE,Essen,PayPal,0.0,55.86,ucretsiz gonderim,0.0,0.0,55.86,0.0,,5.0,Kurutulmuş Kayisi Jumbo - 1000 Gr Avantajli Aile Paketi,1.0,10.45,,,,memleket_pazari
M10874,7655,Completed,2022-04-03 14:00:34,Essen,45307,DE,Essen,PayPal,0.0,55.86,ucretsiz gonderim,0.0,0.0,55.86,0.0,,6.0,Gumuşhane ozel uretim Cevizli Kome,1.0,12.99,,,,memleket_pazari
M10875,7654,Completed,2022-04-03 12:52:22,Oosterhout,4907 XD,NL,Oosterhout,PayPal,14.39,143.86,ucretsiz gonderim,0.0,0.0,129.47,0.0,,1.0,Kampanyali Ramazan IFTAR Paketi,1.0,66.49,memleket,14.39,0.0,memleket_pazari
M10875,7654,Completed,2022-04-03 12:52:22,Oosterhout,4907 XD,NL,Oosterhout,PayPal,14.39,143.86,ucretsiz gonderim,0.0,0.0,129.47,0.0,,2.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,,,,memleket_pazari
M10875,7654,Completed,2022-04-03 12:52:22,Oosterhout,4907 XD,NL,Oosterhout,PayPal,14.39,143.86,ucretsiz gonderim,0.0,0.0,129.47,0.0,,3.0,Medjoul Hurma Large Nesrin 1 kg 5 kg - 1 Kg Aile Paketi,1.0,8.99,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,1.0,Tulum Peyniri  Izmir Bergama 400 GR,1.0,6.29,memleket,6.09,0.0,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,2.0,Taze Cecil Peyniri (Kuymaklik),1.0,5.39,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,3.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,4.05,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,4.0,Tam Yagli Dinlendirilmis Beyaz Peynir,1.0,7.19,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,5.0,Zeytin Ana Kuşburnu Marmelati 100% Dogal 430g,1.0,3.6,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,6.0,Zeytin Ana Koy Yapimi Tahin G,1.0,4.94,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,7.0,Zeytin Ana Koy Yapimi uzum Pekmezi 630 G,1.0,4.05,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,8.0,Fistikli ozel Baklava - 454 gr,1.0,7.19,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,9.0,Zeytin Ana Yeşil citir Kirma Zeytin - 1er,1.0,4.94,,,,memleket_pazari
M10876,7653,Completed,2022-04-03 12:47:08,Osnabruck,49084,DE,Osnabruck,Banka havalesi/EFT,6.09,60.92,ucretsiz gonderim,0.0,0.0,54.83,0.0,,10.0,Zeytin Ana Siyah Katirli Zeytini Iri Boy - 1000 gr.,1.0,7.19,,,,memleket_pazari
M10877,7652,Completed,2022-04-03 12:46:53,Antwerpen/Willebroek,2830,BE,Antwerpen/Willebroek,Banka havalesi/EFT,9.18,91.77,ucretsiz gonderim,0.0,0.0,82.59,0.0,,1.0,Kampanyali Ramazan IFTAR Paketi,1.0,66.49,memleket,9.18,0.0,memleket_pazari
M10877,7652,Completed,2022-04-03 12:46:53,Antwerpen/Willebroek,2830,BE,Antwerpen/Willebroek,Banka havalesi/EFT,9.18,91.77,ucretsiz gonderim,0.0,0.0,82.59,0.0,,2.0,Naturyol Uşak Ev Tarhanasi - Acili,1.0,10.7,,,,memleket_pazari
M10877,7652,Completed,2022-04-03 12:46:53,Antwerpen/Willebroek,2830,BE,Antwerpen/Willebroek,Banka havalesi/EFT,9.18,91.77,ucretsiz gonderim,0.0,0.0,82.59,0.0,,3.0,Katkisiz Ispir Seker Fasulye 1 Kg,1.0,5.4,,,,memleket_pazari
M10878,7651,Completed,2022-04-03 12:39:55,Coburg,96450,DE,Coburg,PayPal,5.6,55.96,ucretsiz gonderim,0.0,0.0,50.36,0.0,,1.0,Yoresel ozel uretim Tuzlu Kavurma - 1000 gr.,1.0,14.39,memleket,5.6,0.0,memleket_pazari
M10878,7651,Completed,2022-04-03 12:39:55,Coburg,96450,DE,Coburg,PayPal,5.6,55.96,ucretsiz gonderim,0.0,0.0,50.36,0.0,,2.0,Organik Findikli Rulo Pestil ve Padişah Tatlisi (Gumuşhane),1.0,8.99,,,,memleket_pazari
M10878,7651,Completed,2022-04-03 12:39:55,Coburg,96450,DE,Coburg,PayPal,5.6,55.96,ucretsiz gonderim,0.0,0.0,50.36,0.0,,3.0,"Antep Peyniri Az Tuzlu-corek Otlu - 1000, sade",1.0,10.79,,,,memleket_pazari
M10878,7651,Completed,2022-04-03 12:39:55,Coburg,96450,DE,Coburg,PayPal,5.6,55.96,ucretsiz gonderim,0.0,0.0,50.36,0.0,,4.0,Taze Cecil Peyniri (Kuymaklik),1.0,5.4,,,,memleket_pazari
M10878,7651,Completed,2022-04-03 12:39:55,Coburg,96450,DE,Coburg,PayPal,5.6,55.96,ucretsiz gonderim,0.0,0.0,50.36,0.0,,5.0,ozel uretimTulum Peyniri - 500 gr.,1.0,4.5,,,,memleket_pazari
M10878,7651,Completed,2022-04-03 12:39:55,Coburg,96450,DE,Coburg,PayPal,5.6,55.96,ucretsiz gonderim,0.0,0.0,50.36,0.0,,6.0,Dogal Antep Fistigi - 500 gr.,1.0,6.29,,,,memleket_pazari
M10879,7650,Completed,2022-04-03 12:21:43,Hamburg,22119,DE,Hamburg,PayPal,0.0,17.99,Kargo ucreti,4.9,0.0,22.89,0.0,,1.0,Kestane Bali- Pergamo - 1000 gr.,1.0,17.99,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,1.0,Miss Domat Kirma Zeytin jumbo - 1kg,1.0,5.85,memleket,5.74,0.0,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,2.0,Zeytin Ana cekirdeksiz Mangal Zeytin,1.0,3.6,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,3.0,Miss Zeytin - Yunan Kalamata Zeytini - 1000 gr.,1.0,6.29,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,4.0,Organik Findikli Rulo Pestil ve Padişah Tatlisi (Gumuşhane),1.0,8.09,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,5.0,Taze Cecil Peyniri (Kuymaklik),1.0,5.4,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,6.0,ozel uretim Taze Tereyagi,2.0,2.69,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,7.0,Star Nut Tatli Fistik Ezmesi 200g,1.0,4.5,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,8.0,Atom Cezerye,1.0,6.29,,,,memleket_pazari
M10880,7649,Completed,2022-04-03 12:20:04,Berlin,12349,DE,Berlin,PayPal,5.74,57.43,ucretsiz gonderim,0.0,0.0,51.69,0.0,,9.0,Atom Cezerye,1.0,6.3,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,1.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,memleket,15.74,0.0,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,2.0,Karisik  Dag Inciri - Kayisi - Hurma Paketi,1.0,26.99,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,3.0,ogutulmuş Sumak,1.0,2.25,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,4.0,Ev Yapimi Kuşburnu Marmelati - 890 gr.,1.0,8.1,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,5.0,Gun Kurusu Gaziantep Salcasi - Firsat Paketi,1.0,17.99,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,6.0,Organik Ayva Kurusu - 250 gr.,1.0,4.5,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,7.0,Zeytinyagli Cevizli Sos 260 G,1.0,2.7,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,8.0,Tam Yagli Dinlendirilmis Beyaz Peynir,1.0,7.2,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,9.0,Tulum Peyniri  Izmir Bergama 400 GR,2.0,6.29,,,,memleket_pazari
M10881,7648,Completed,2022-04-03 11:52:34,Strasbourg,67000,FR,Strasbourg,Kredi Karti (Stripe),15.74,157.43,ucretsiz gonderim,0.0,0.0,141.69,0.0,,10.0,Katkisiz Ispir Seker Fasulye 1 Kg,1.0,5.4,,,,memleket_pazari
M10452,7647,Completed,2022-04-03 11:33:09,Motzingen,71159,DE,Motzingen,PayPal,6.0,59.99,ucretsiz gonderim,0.0,0.0,53.99,0.0,,1.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,memleket,6.0,0.0,memleket_pazari
M10317,7646,Cancelled,2022-04-03 10:52:49,Werdohl,58791,DE,Werdohl,PayPal,3.04,30.43,Kargo ucreti,4.9,0.0,32.29,0.0,,1.0,Kuru Cennet (Trabzon) Hurmasi - 1000 gr.,1.0,11.21,memleket,3.04,0.0,memleket_pazari
M10317,7646,Cancelled,2022-04-03 10:52:49,Werdohl,58791,DE,Werdohl,PayPal,3.04,30.43,Kargo ucreti,4.9,0.0,32.29,0.0,,2.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 1000 gr.,2.0,8.09,,,,memleket_pazari
M10791,7645,Completed,2022-04-03 10:47:00,Sulzheim,55286,DE,Sulzheim,PayPal,6.0,59.99,ucretsiz gonderim,0.0,0.0,53.99,0.0,,1.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,memleket,6.0,0.0,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,1.0,Sukkari (Sokary ) Medine Hurmasi - 500 Gr Snackspaket,1.0,5.39,memleket,4.48,0.0,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,2.0,Zeytin Ana Ev Yapimi Tarhana 500 G,1.0,5.3,,,,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,3.0,Antep El Kirmasi Yeşil Zeytin - 1000,1.0,6.29,,,,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,4.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,4.05,,,,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,5.0,Dogal   Kilis Kara uzum Kurusu - 500 GR Snackspaket,1.0,4.49,,,,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,6.0,Sade Koy Yumurtali Erişte 500 Gr,1.0,3.15,,,,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,7.0,Kurutulmuş Mini Bamya 100 G,1.0,5.39,,,,memleket_pazari
M10718,7644,Completed,2022-04-03 10:29:02,Lubeck,23556,DE,Lubeck,PayPal,4.48,44.83,ucretsiz gonderim,0.0,0.0,40.35,0.0,,8.0,Ajwa -Acve Peygamber Hurmasi - 500 gr.,1.0,6.29,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,1.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,53.99,memleket,9.94,0.0,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,2.0,Kozalak Macunu 340 Gr,1.0,6.74,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,3.0,Naturyol Dut Pekmezi 630g,1.0,4.5,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,4.0,Giresun Tirebolu Siyah cay,1.0,4.94,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,5.0,Zeytin Ana Ev Yapimi Biber Salcasi 700g - Acili,1.0,4.05,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,6.0,Star Nut Tatli Fistik Ezmesi 200g,1.0,4.5,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,7.0,Zeytin Ana Ev Yapimi Tarhana 500 G,1.0,5.3,,,,memleket_pazari
M10882,7643,Completed,2022-04-03 06:21:12,Koln,51103,DE,Koln,PayPal,9.94,99.36,ucretsiz gonderim,0.0,0.0,89.42,0.0,,8.0,Zeytinyagli Acili Sos 260 G,1.0,2.7,,,,memleket_pazari
